OrderID,Location,DeliveryType,Channel,OrderDate,OrderTime,OrderUUID,WorkflowUUID,OrderStartTime,OrderAcceptedTime,CourierArrivalTime,CourierStartedTime,CourierArrivalTime,CourierEndedTime,TimeToAccept,TimeToCourierArrivedAtRx,TimeCourierAtRx,TimeToDeliver,TimeCourierAtCx,OrderDuration,Country,CountryCode,City,OrderStatus,DeliveryStatus,IsScheduled,IsCompleted,MenuItemCount,CurrencyCode,GrossAOV,TimeToConfirm,OriginalPrepTime,IsPrepTimeIncreased,IncreasedPrepTime,TotalDeliveryTime,CourierRxWaitTime,TotalRxTime,StackingType,OrderDeviceType,IsSubscription,PrimaryKey
#92C3E,Bergmannkiez,Delivery,UberEats,2023-05-01,19:55:49,f0b8efde-8aba-57da-b300-b04c5b27c5a3,e74ea8e4-2152-485d-b671-788fd6a92c3e,19:55:49,19:55:51,20:10:29,20:11:50,20:10:29,20:38:57,00:00:02,00:14:38,00:01:21,00:24:27,00:02:40,00:43:07,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,21.2,00:00:01,00:06:43,False,0.0,27.12,00:01:21,00:15:58,Multi Merchant,iOS,True,#92C3E - Bergmannkiez - 2023-05-01
#FA5BE,Charlottenburg,Delivery,UberEats,2023-05-01,20:09:14,e2885ab7-df54-5b81-9158-9626f30ad6d8,a38f1869-8c55-4583-82a2-747e588fa5be,20:09:14,20:09:16,20:25:05,20:33:48,20:25:05,20:44:31,00:00:02,00:15:49,00:08:43,00:08:54,00:01:49,00:35:16,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,12.6,00:00:01,00:12:18,False,0.0,10.72,00:08:43,00:24:31,Multi Merchant,iOS,False,#FA5BE - Charlottenburg - 2023-05-01
#B5533,Charlottenburg,Delivery,UberEats,2023-05-01,20:09:27,757afa8a-60ba-5d41-851c-8b94753eca5d,4912a510-5fd9-423a-ae81-9028335b5533,20:09:27,20:09:28,20:23:51,20:34:27,20:23:51,20:46:59,00:00:01,00:14:23,00:10:36,00:10:28,00:02:04,00:37:31,Germany,DEU,Berlin,Completed,Completed,False,True,6,EUR,39.7,00:00:01,00:12:55,False,0.0,12.53,00:10:36,00:24:58,Multi Merchant,iOS,False,#B5533 - Charlottenburg - 2023-05-01
#B20E6,Friedrichshain,Delivery,UberEats,2023-05-01,20:28:00,3b2eb56d-a818-507e-9270-a7f0530b152f,89dde05d-e0b5-4e5e-bc21-61987d6b20e6,20:28:00,20:28:00,20:47:17,20:50:53,20:47:17,21:09:34,00:00:00,00:19:17,00:03:36,00:16:56,00:01:45,00:41:34,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,25.0,00:00:00,00:17:03,False,0.0,18.68,00:03:36,00:22:52,Multi Merchant,iOS,False,#B20E6 - Friedrichshain - 2023-05-01
#CE995,Friedrichshain,Delivery,UberEats,2023-05-01,20:30:16,c8bcf4b8-3677-5dbe-9b0e-7f84ac183a3e,71ce87c1-59b5-4c36-9d76-de785b4ce995,20:30:16,20:30:16,20:41:14,20:45:30,20:41:14,20:55:01,00:00:00,00:10:58,00:04:16,00:00:00,00:00:00,00:24:45,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,13.4,00:00:00,00:15:32,False,0.0,9.52,00:04:16,00:15:13,Multi Merchant,Android,True,#CE995 - Friedrichshain - 2023-05-01
#04534,Bergmannkiez,Delivery,UberEats,2023-05-01,20:36:39,f642e12b-547d-5b09-a4d1-7d200200e728,9ed99631-8e29-443f-8039-89abc6104534,20:36:39,20:36:43,20:49:39,20:50:32,20:49:39,20:59:08,00:00:04,00:12:56,00:00:53,00:06:08,00:02:28,00:22:28,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,14.2,00:00:04,00:06:52,False,0.0,8.6,00:00:52,00:13:49,Non Batched,iOS,True,#04534 - Bergmannkiez - 2023-05-01
#9D38B,Samariterkiez,Delivery,UberEats,2023-05-01,20:39:19,447f98aa-71ce-5fa4-970e-2daf00a15ee2,72f386e1-ad94-4ff1-a237-7d8597d9d38b,20:39:19,20:46:21,21:14:32,21:16:46,21:14:32,21:23:48,00:07:02,00:28:11,00:02:14,00:04:07,00:02:55,00:44:28,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,23.1,00:07:01,00:35:58,False,0.0,7.03,00:02:13,00:30:25,Non Batched,iOS,False,#9D38B - Samariterkiez - 2023-05-01
#DD9F1,Friedrichshain,Delivery,UberEats,2023-05-01,20:48:20,58387e92-d9b5-52f0-9af7-beac5082c673,999b6173-77aa-4607-bb19-90348e8dd9f1,20:48:20,20:48:20,20:54:55,21:06:08,20:54:55,21:18:54,00:00:00,00:06:35,00:11:13,00:11:18,00:01:28,00:30:34,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,23.1,00:00:00,00:19:00,False,0.0,12.77,00:11:13,00:17:48,Multi Merchant,iOS,False,#DD9F1 - Friedrichshain - 2023-05-01
#F0451,Samariterkiez,Delivery,UberEats,2023-05-01,20:50:19,f743a165-14fa-5905-8342-23dd9d06edd7,b0a0c2ec-e6d0-4312-91ed-c55082df0451,20:50:19,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,,00:00:00,00:00:00,00:00:00,00:00:00,,Germany,DEU,Berlin,Unfulfilled,,False,False,10,EUR,,,,False,0.0,,,,,iOS,False,#F0451 - Samariterkiez - 2023-05-01
#64366,Charlottenburg,Delivery,UberEats,2023-05-01,20:52:39,8db6b6f0-6540-5ed1-9e6a-fb458ff099c4,c7925adb-34a8-4b0c-ba42-bb6f89c64366,20:52:39,20:52:41,21:09:03,21:15:17,21:09:03,21:34:48,00:00:02,00:16:22,00:06:14,00:15:39,00:03:52,00:42:09,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,19.8,00:00:01,00:13:30,False,0.0,19.52,00:06:13,00:22:36,Multi Merchant,iOS,True,#64366 - Charlottenburg - 2023-05-01
#1DF8A,Samariterkiez,Delivery,UberEats,2023-05-01,20:56:09,5a332a1d-fc0a-5913-9b83-31dd0c87e9c4,d65f2eba-9664-4453-8b05-f08f9d71df8a,20:56:09,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,,00:00:00,00:00:00,00:00:00,00:00:00,,Germany,DEU,Berlin,Unfulfilled,,False,False,3,EUR,,,,False,0.0,,,,,iOS,False,#1DF8A - Samariterkiez - 2023-05-01
#F6722,Bergmannkiez,Delivery,UberEats,2023-05-01,20:56:46,9f90f04f-60fc-545a-81c7-c7e3f3b984f7,0f612740-9299-46fb-a93e-a10ccd7f6722,20:56:46,20:56:49,21:07:03,21:08:07,21:07:03,21:17:19,00:00:03,00:10:14,00:01:04,00:08:20,00:00:52,00:20:33,Germany,DEU,Berlin,Completed,Completed,False,True,4,EUR,30.0,00:00:03,00:06:39,False,0.0,9.2,00:01:04,00:11:18,Non Batched,Android,False,#F6722 - Bergmannkiez - 2023-05-01
#D7B7C,Charlottenburg,Delivery,UberEats,2023-05-01,21:02:21,9586ddb0-f460-5fa3-9b05-6810c4e9068d,99ab4479-8784-4d9f-aee8-b81c663d7b7c,21:02:21,21:02:24,21:14:14,21:24:24,21:14:14,21:32:28,00:00:03,00:11:50,00:10:10,00:04:10,00:03:54,00:30:07,Germany,DEU,Berlin,Completed,Completed,False,True,8,EUR,53.9,00:00:03,00:14:22,False,0.0,8.07,00:10:10,00:22:00,Single Merchant,iOS,False,#D7B7C - Charlottenburg - 2023-05-01
#B8686,Charlottenburg,Delivery,UberEats,2023-05-01,21:02:24,b44eea16-35aa-5bba-82bf-f7d31fefe469,51f43c27-ff41-4205-87b5-886be2cb8686,21:02:24,21:02:26,21:14:14,21:24:25,21:14:14,21:46:33,00:00:02,00:11:48,00:10:11,00:18:22,00:03:46,00:44:09,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,19.7,00:00:01,00:15:41,False,0.0,22.13,00:10:10,00:21:58,Single Merchant,iOS,True,#B8686 - Charlottenburg - 2023-05-01
#D4C9F,Friedrichshain,Delivery,UberEats,2023-05-01,21:23:20,ded200e0-949f-59f4-bc9b-6b3122ba4c92,690bf3f7-98ec-4788-9fcd-9c37dd9d4c9f,21:23:20,21:23:20,21:49:53,21:52:04,21:49:53,22:00:49,00:00:00,00:26:33,00:02:11,00:06:33,00:02:12,00:37:28,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,23.5,00:00:00,00:16:51,False,0.0,8.75,00:02:10,00:28:43,Non Batched,iOS,True,#D4C9F - Friedrichshain - 2023-05-01
#02699,Bergmannkiez,Delivery,UberEats,2023-05-01,22:03:06,3fa00a56-a04a-5227-af53-915ed61bd8f7,b4ac9fcf-e130-40f4-acd3-764ec8e02699,22:03:06,22:03:09,22:14:34,22:15:18,22:14:34,22:32:06,00:00:03,00:11:25,00:00:44,00:16:12,00:00:36,00:29:00,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,16.7,00:00:03,00:11:01,False,0.0,16.8,00:00:43,00:12:09,Multi Merchant,iOS,True,#02699 - Bergmannkiez - 2023-05-01
#E7EE8,Bergmannkiez,Delivery,UberEats,2023-05-01,22:09:16,7bd7ba43-a903-57f1-9225-d8aa4337c83e,c111b9e2-ff02-4f2d-9975-59ef971e7ee8,22:09:16,22:09:18,22:22:16,22:28:01,22:22:16,22:42:46,00:00:02,00:12:58,00:05:45,00:10:44,00:04:01,00:33:30,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,20.5,00:00:01,00:11:54,False,0.0,14.75,00:05:45,00:18:43,Non Batched,Web,False,#E7EE8 - Bergmannkiez - 2023-05-01
#8D0CE,Prenzlauer Berg,Delivery,UberEats,2023-05-02,10:15:16,a53554e1-a730-5ada-9751-f218e43c386e,644ec821-3604-471e-b46f-205fcdc8d0ce,10:15:16,10:15:23,10:42:16,10:46:01,10:42:16,11:09:50,00:00:07,00:26:53,00:03:45,00:21:27,00:02:22,00:54:34,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,15.3,00:00:07,00:21:13,False,0.0,23.82,00:03:45,00:30:37,Single Merchant,iOS,False,#8D0CE - Prenzlauer Berg - 2023-05-02
#B1001,Prenzlauer Berg,Delivery,UberEats,2023-05-02,10:18:55,286ebd5e-a8df-56e3-9414-59d60f6e7a28,2d5c9b53-8b97-482d-9124-4496f84b1001,10:18:55,10:19:01,10:42:16,10:46:00,10:42:16,11:00:34,00:00:06,00:23:15,00:03:44,00:10:33,00:04:01,00:41:39,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,29.4,00:00:06,00:24:39,False,0.0,14.57,00:03:43,00:26:58,Single Merchant,iOS,False,#B1001 - Prenzlauer Berg - 2023-05-02
#C411F,Prenzlauer Berg,Delivery,UberEats,2023-05-02,10:32:08,a6a7f8a4-740a-5e2f-adc0-32bdb3e14a2a,9bc271c5-6e7e-4ae0-9b70-d540721c411f,10:32:08,10:32:13,10:57:10,11:03:52,10:57:10,11:18:40,00:00:05,00:24:57,00:06:42,00:11:59,00:02:49,00:46:31,Germany,DEU,Berlin,Completed,Completed,False,True,4,EUR,20.1,00:00:04,00:25:39,False,0.0,14.8,00:06:42,00:31:39,Non Batched,iOS,True,#C411F - Prenzlauer Berg - 2023-05-02
#193E7,Prenzlauer Berg,Delivery,UberEats,2023-05-02,10:47:14,29a81f9e-2848-59b3-ad47-238a6d72f15c,dd15a1a2-f3eb-47c1-b6ad-1eae560193e7,10:47:14,10:48:37,11:17:01,11:22:09,11:17:01,11:38:54,00:01:23,00:28:24,00:05:08,00:12:48,00:03:57,00:51:40,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,15.9,00:01:22,00:28:25,False,0.0,16.75,00:05:07,00:33:31,Multi Merchant,iOS,False,#193E7 - Prenzlauer Berg - 2023-05-02
#6D699,Prenzlauer Berg,Delivery,UberEats,2023-05-02,11:51:11,440dd678-76a2-5ca5-87f0-5ebf94834a07,49787b34-1ed8-4f31-bd94-aab515d6d699,11:51:11,11:51:22,12:24:13,12:29:59,12:24:13,12:39:58,00:00:11,00:32:51,00:05:46,00:07:19,00:02:40,00:48:46,Germany,DEU,Berlin,Completed,Completed,False,True,7,EUR,34.6,00:00:10,00:25:55,False,0.0,9.98,00:05:46,00:38:37,Multi Merchant,iOS,False,#6D699 - Prenzlauer Berg - 2023-05-02
#9DA67,Prenzlauer Berg,Delivery,UberEats,2023-05-02,11:55:17,5a81739f-03b9-5c50-87d1-dcce0edc5a9b,8609064f-e18a-440c-9317-1fe7d619da67,11:55:17,11:55:28,12:24:33,12:36:09,12:24:33,12:45:56,00:00:11,00:29:05,00:11:36,00:08:32,00:01:15,00:50:39,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,15.6,00:00:10,00:26:25,False,0.0,9.78,00:11:36,00:40:40,Non Batched,iOS,True,#9DA67 - Prenzlauer Berg - 2023-05-02
#4E224,Charlottenburg,Delivery,UberEats,2023-05-02,12:19:56,4dc37ec5-ae49-50cc-b035-a80feec7169a,09553c0a-7483-4ed0-ac31-ca1275e4e224,12:19:56,12:20:01,12:32:08,12:46:43,12:32:08,13:16:01,00:00:05,00:12:07,00:14:35,00:16:29,00:12:49,00:56:04,Germany,DEU,Berlin,Completed,Completed,False,True,15,EUR,85.1,00:00:04,00:14:43,False,0.0,29.3,00:14:34,00:26:42,Multi Merchant,Web,True,#4E224 - Charlottenburg - 2023-05-02
#BA18C,Friedrichshain,Delivery,UberEats,2023-05-02,12:20:51,c735078e-9607-5a59-a92d-3f102f479185,9d0f0271-5047-4b37-9ece-11d0c4eba18c,12:20:51,12:20:51,12:44:11,12:45:37,12:44:11,12:59:19,00:00:00,00:23:20,00:01:26,00:11:47,00:01:55,00:38:28,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,22.5,00:00:00,00:11:20,False,0.0,13.7,00:01:25,00:24:46,Multi Merchant,Web,False,#BA18C - Friedrichshain - 2023-05-02
#257E5,Mitte,Delivery,UberEats,2023-05-02,12:55:56,1a5eb9a4-6315-53c7-89f1-b9d0d3facba3,7a797511-16fc-4d98-9535-242f60e257e5,12:55:56,12:55:58,13:15:35,13:18:02,13:15:35,13:43:18,00:00:02,00:19:37,00:02:27,00:24:33,00:00:43,00:47:22,Germany,DEU,Berlin,Completed,Completed,False,True,4,EUR,17.6,00:00:01,00:13:07,False,0.0,25.27,00:02:27,00:22:04,Multi Merchant,iOS,True,#257E5 - Mitte - 2023-05-02
#C9523,Prenzlauer Berg,Delivery,UberEats,2023-05-02,13:52:05,5b8e3f81-e257-5488-ac20-bfe8093f5286,5f781aa0-c34f-4f3d-aabf-307cffbc9523,13:52:05,13:52:11,13:54:48,14:02:34,13:54:48,14:12:52,00:00:06,00:02:37,00:07:46,00:05:54,00:04:24,00:20:46,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,17.7,00:00:06,00:01:19,False,0.0,10.3,00:07:46,00:10:22,Multi Merchant,iOS,False,#C9523 - Prenzlauer Berg - 2023-05-02
#5116B,Prenzlauer Berg,Delivery,UberEats,2023-05-02,14:12:12,19120e99-47c4-5a02-bdc5-0ef0f381bd7c,06dfcc16-f4c1-4f6a-b69c-645ec6d5116b,14:12:12,14:12:22,14:34:45,14:35:25,14:34:45,14:44:06,00:00:10,00:22:23,00:00:40,00:06:25,00:02:16,00:31:54,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,23.5,00:00:10,00:19:24,False,0.0,8.68,00:00:40,00:23:03,Non Batched,iOS,False,#5116B - Prenzlauer Berg - 2023-05-02
#2FED9,Mitte,Delivery,UberEats,2023-05-02,14:18:25,6c53fb3b-170f-5186-a0d5-411fe9e1a6e4,91f154e6-cf9d-4b4f-bbbb-c8edd6e2fed9,14:18:25,14:18:27,14:28:35,14:30:33,14:28:35,14:41:57,00:00:02,00:10:08,00:01:58,00:10:30,00:00:54,00:23:31,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,16.7,00:00:01,00:08:26,False,0.0,11.4,00:01:58,00:12:06,Multi Merchant,Android,True,#2FED9 - Mitte - 2023-05-02
#883AD,Charlottenburg,Delivery,UberEats,2023-05-02,14:32:47,3cb92e4b-9f4d-5801-aea8-ab2e6b4f4968,3d217e04-2672-4f46-ac7b-ff0cfea883ad,14:32:47,14:32:49,14:38:38,14:42:13,14:38:38,14:58:54,00:00:02,00:05:49,00:03:35,00:15:25,00:01:16,00:26:07,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,13.3,00:00:01,00:05:40,False,0.0,16.68,00:03:34,00:09:24,Non Batched,iOS,True,#883AD - Charlottenburg - 2023-05-02
#83439,Friedrichshain,Delivery,UberEats,2023-05-02,14:49:56,40d8ce8f-d7d6-521f-bcee-3939da5a2e2a,acc6c9f5-69a8-4b2e-a010-9d88ef583439,14:49:56,14:49:56,15:00:12,15:03:05,15:00:12,15:13:28,00:00:00,00:10:16,00:02:53,00:09:07,00:01:16,00:23:31,Germany,DEU,Berlin,Completed,Completed,False,True,5,EUR,33.9,00:00:00,00:09:31,False,0.0,10.38,00:02:52,00:13:09,Non Batched,iOS,True,#83439 - Friedrichshain - 2023-05-02
#D3E92,Charlottenburg,Delivery,UberEats,2023-05-02,14:56:57,7f39edeb-90d4-5772-9a6a-b6e7b02c0877,ecc6aaf1-06cd-4a7e-8ef3-d4c7de4d3e92,14:56:57,14:56:59,15:11:07,15:16:02,15:11:07,15:31:26,00:00:02,00:14:08,00:04:55,00:13:48,00:01:36,00:34:28,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,13.3,00:00:01,00:13:40,False,0.0,15.4,00:04:55,00:19:03,Non Batched,Android,False,#D3E92 - Charlottenburg - 2023-05-02
#F19A5,Charlottenburg,Delivery,UberEats,2023-05-02,16:34:30,969eedc6-779c-5315-be7d-5c968fda6bde,0d801459-7c9a-4b8b-bf91-e67fbcff19a5,16:34:30,16:34:33,16:41:58,16:42:59,16:41:58,16:55:47,00:00:03,00:07:25,00:01:01,00:11:56,00:00:52,00:21:16,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,26.2,00:00:03,00:08:15,False,0.0,12.8,00:01:01,00:08:25,Non Batched,iOS,False,#F19A5 - Charlottenburg - 2023-05-02
#7B6DA,Mitte,Delivery,UberEats,2023-05-02,16:48:03,68379866-bc85-59c2-812f-e390cf048c79,67146978-c055-405d-b1af-8f2a8947b6da,16:48:03,16:48:10,16:57:49,17:14:51,16:57:49,17:20:00,00:00:07,00:09:39,00:17:02,00:02:11,00:02:58,00:31:57,Germany,DEU,Berlin,Completed,Completed,False,True,5,EUR,34.5,00:00:07,00:10:21,False,0.0,5.15,00:17:01,00:26:40,Non Batched,iOS,True,#7B6DA - Mitte - 2023-05-02
#AFC9A,Friedrichshain,Delivery,UberEats,2023-05-02,17:12:05,c1ad601a-ba8c-5286-93c6-86fb3bf1baaa,a7f24981-6197-432e-8908-594b410afc9a,17:12:05,17:12:05,17:24:24,17:25:16,17:24:24,17:39:03,00:00:00,00:12:19,00:00:52,00:10:40,00:03:07,00:26:58,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,16.7,00:00:00,00:07:15,False,0.0,13.78,00:00:52,00:13:10,Non Batched,iOS,False,#AFC9A - Friedrichshain - 2023-05-02
#FD60A,Prenzlauer Berg,Delivery,UberEats,2023-05-02,17:54:59,afac496e-da86-5fcf-ae92-05f33051dfe2,fe0375f7-a777-45c1-a2a7-29259f1fd60a,17:54:59,17:55:28,18:18:22,18:20:43,18:18:22,18:39:42,00:00:29,00:22:54,00:02:21,00:17:04,00:01:55,00:44:43,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,17.7,00:00:28,00:13:00,False,0.0,18.98,00:02:21,00:25:15,Single Merchant,iOS,True,#FD60A - Prenzlauer Berg - 2023-05-02
#F1F18,Prenzlauer Berg,Delivery,UberEats,2023-05-02,17:58:49,6eebce65-33ed-57ac-a14f-78c8ded688f8,d65f9361-9f39-4408-b8a2-4af16c1f1f18,17:58:49,17:59:05,18:06:35,18:09:08,18:06:35,18:18:54,00:00:16,00:07:30,00:02:33,00:08:51,00:00:55,00:20:04,Germany,DEU,Berlin,Completed,Completed,False,True,1,EUR,11.7,00:00:16,00:07:04,False,0.0,9.77,00:02:33,00:10:03,Non Batched,iOS,True,#F1F18 - Prenzlauer Berg - 2023-05-02
#EDE63,Prenzlauer Berg,Delivery,UberEats,2023-05-02,17:59:49,5043a27d-b01f-5636-a059-5cc3784d88ca,69632173-9a4e-479d-8659-869136cede63,17:59:49,18:00:06,18:18:22,18:20:43,18:18:22,18:30:06,00:00:17,00:18:16,00:02:21,00:07:40,00:01:43,00:30:16,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,23.5,00:00:16,00:16:31,False,0.0,9.38,00:02:21,00:20:37,Single Merchant,iOS,True,#EDE63 - Prenzlauer Berg - 2023-05-02
#9D1A1,Prenzlauer Berg,Delivery,UberEats,2023-05-02,18:06:30,8e9f6135-3bae-5446-bf9a-732d9f28b62b,1e7bf16e-6381-4b87-81e4-ca13e1d9d1a1,18:06:30,18:06:47,18:15:58,18:18:25,18:15:58,18:32:07,00:00:17,00:09:11,00:02:27,00:10:53,00:02:49,00:25:37,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,16.7,00:00:16,00:06:14,False,0.0,13.7,00:02:27,00:11:37,Multi Merchant,iOS,False,#9D1A1 - Prenzlauer Berg - 2023-05-02
#564EB,Prenzlauer Berg,Delivery,UberEats,2023-05-02,18:08:14,fec8ab69-6424-5c94-baea-1f31b10d9db5,d1033399-74c1-48d6-9e60-b9dcc72564eb,18:08:14,18:08:37,18:24:19,18:26:23,18:24:19,18:32:14,00:00:23,00:15:42,00:02:04,00:05:20,00:00:31,00:24:00,Germany,DEU,Berlin,Completed,Completed,False,True,4,EUR,27.0,00:00:22,00:15:33,False,0.0,5.85,00:02:04,00:17:46,Non Batched,Android,False,#564EB - Prenzlauer Berg - 2023-05-02
#62E4A,Samariterkiez,Delivery,UberEats,2023-05-02,18:18:28,bca92aba-e325-5265-a688-0164ba1c85ca,f6ce1191-c1bb-43e9-8ccc-ed9648562e4a,18:18:28,18:19:05,18:57:07,18:58:11,18:57:07,19:11:13,00:00:37,00:38:02,00:01:04,00:11:13,00:01:49,00:52:45,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,29.5,00:00:37,00:38:15,False,0.0,13.03,00:01:04,00:39:06,Non Batched,iOS,True,#62E4A - Samariterkiez - 2023-05-02
#DFA69,Charlottenburg,Delivery,UberEats,2023-05-02,18:24:08,494fcbe9-13c7-5ce6-ae9c-39c2b5f65d0a,6a97efdd-50db-4ff9-81f3-555b9dddfa69,18:24:08,18:24:09,18:33:23,18:43:23,18:33:23,18:52:40,00:00:01,00:09:14,00:10:00,00:06:34,00:02:43,00:28:31,Germany,DEU,Berlin,Completed,Completed,False,True,5,EUR,36.1,00:00:01,00:09:09,False,0.0,9.28,00:10:00,00:19:13,Non Batched,iOS,False,#DFA69 - Charlottenburg - 2023-05-02
#93554,Friedrichshain,Delivery,UberEats,2023-05-02,19:10:57,c6fd88d0-13df-5f69-abf8-2974f00448bc,e62324bd-a5e9-4dd9-bb5c-58be37193554,19:10:57,19:10:57,19:30:19,19:34:52,19:30:19,19:49:30,00:00:00,00:19:22,00:04:33,00:11:55,00:02:43,00:38:33,Germany,DEU,Berlin,Completed,Completed,False,True,5,EUR,30.3,00:00:00,00:11:31,False,0.0,14.63,00:04:33,00:23:55,Multi Merchant,iOS,True,#93554 - Friedrichshain - 2023-05-02
#EC590,Prenzlauer Berg,Delivery,UberEats,2023-05-02,19:35:14,83527b4c-f178-57e6-9f1c-8f87eee92ea9,6a8c1684-d2d1-46c1-9b3d-cb40b74ec590,19:35:14,19:35:21,19:58:53,20:03:02,19:58:53,20:35:01,00:00:07,00:23:32,00:04:09,00:28:58,00:03:01,00:59:46,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,15.6,00:00:07,00:14:49,False,0.0,31.98,00:04:09,00:27:40,Multi Merchant,Android,True,#EC590 - Prenzlauer Berg - 2023-05-02
#5BE96,Bergmannkiez,Delivery,UberEats,2023-05-02,19:38:20,661453d0-060e-5e65-97cf-cd70f1ace1ae,04f91c34-f883-47ac-90df-ac5c2ee5be96,19:38:20,19:38:25,19:46:40,19:47:51,19:46:40,19:51:48,00:00:05,00:08:15,00:01:11,00:02:50,00:01:07,00:13:28,Germany,DEU,Berlin,Completed,Completed,False,True,3,EUR,16.8,00:00:04,00:06:06,False,0.0,3.95,00:01:10,00:09:25,Non Batched,iOS,False,#5BE96 - Bergmannkiez - 2023-05-02
#D1A51,Charlottenburg,Delivery,UberEats,2023-05-02,19:41:39,50a46ffc-3adf-5a17-bf47-7cfa59aea928,481adbdd-0d2a-4248-8f11-4947c83d1a51,19:41:39,19:41:41,19:56:29,19:58:51,19:56:29,20:06:12,00:00:02,00:14:48,00:02:22,00:04:47,00:02:34,00:24:33,Germany,DEU,Berlin,Completed,Completed,False,True,12,EUR,64.0,00:00:01,00:12:15,False,0.0,7.35,00:02:22,00:17:10,Non Batched,iOS,False,#D1A51 - Charlottenburg - 2023-05-02
#CB5DE,Prenzlauer Berg,Delivery,UberEats,2023-05-02,19:57:50,a548bea6-f978-5977-9f21-bb78164a94a4,0b5a5b52-3443-4fe3-896b-4e45cafcb5de,19:57:50,19:57:58,20:09:27,20:12:04,20:09:27,20:19:46,00:00:08,00:11:29,00:02:37,00:06:20,00:01:22,00:21:55,Germany,DEU,Berlin,Completed,Completed,False,True,5,EUR,32.0,00:00:07,00:08:16,False,0.0,7.7,00:02:37,00:14:06,Non Batched,Web,False,#CB5DE - Prenzlauer Berg - 2023-05-02
#8EB52,Samariterkiez,Delivery,UberEats,2023-05-02,19:58:09,a203bbdf-59d3-5570-a432-24b21685143c,4bda485c-cb99-41e4-9557-3b786d38eb52,19:58:09,19:58:20,20:45:26,20:49:07,20:45:26,21:12:56,00:00:11,00:47:06,00:03:41,00:19:48,00:04:01,01:14:46,Germany,DEU,Berlin,Completed,Completed,False,True,2,EUR,17.8,00:00:10,00:39:30,False,0.0,23.82,00:03:40,00:50:46,Multi Merchant,iOS,True,#8EB52 - Samariterkiez - 2023-05-02
#593AD,Bergmannkiez,Delivery,UberEats,2023-05-02,19:59:39,b530292e-328f-5a28-8f7b-9a9c7dd186cf,03ba15d3-889b-43ce-8a82-92f5184593ad,19:59:39,19:59:41,20:11:56,20:12:37,20:11:56,20:19:55,00:00:02,00:12:15,00:00:41,00:06:23,00:00:55,00:20:16,Germany,DEU,Berlin,Completed,Completed,False,True,5,EUR,31.4,00:00:01,00:13:09,False,0.0,7.3,00:00:40,00:12:55,Non Batched,Android,True,#593AD - Bergmannkiez - 2023-05-02
#90FFC,Charlottenburg,Delivery,UberEats,2023-05-02,19:59:55,a84227dc-276d-5bfe-8a08-10ded0d5b30e,faec6584-4d01-403e-ba7f-f25817f90ffc,19:59:55,19:59:57,20:11:06,20:12:13,20:11:06,20:18:58,00:00:02,00:11:09,00:01:07,00:04:57,00:01:48,00:19:03,Germany,DEU,Berlin,Completed,Completed,False,True,1,EUR,10.7,00:00:01,00:11:34,False,0.0,6.75,00:01:07,00:12:16,Non Batched,iOS,True,#90FFC - Charlottenburg - 2023-05-02
#94D31,Charlottenburg,Delivery,UberEats,2023-05-02,20:01:05,a5eff9ac-0558-561c-874b-7061e0100795,5aa58cd9-0843-4166-81f0-499eb1194d31,20:01:05,20:01:07,20:14:26,20:15:02,20:14:26,20:22:04,00:00:02,00:13:19,00:00:36,00:05:08,00:01:54,00:20:58,Germany,DEU,Berlin,Completed,Completed,False,True,11,EUR,76.9,00:00:01,00:13:28,False,0.0,7.03,00:00:36,00:13:55,Non Batched,iOS,False,#94D31 - Charlottenburg - 2023-05-02
