PrimaryKey,Location,OrderID,OrderDate,OrderTime,Channel,City,OrderStatus,DeliveryStatus,DeliveryType,GrossAOV,StackingType,WorkflowUUID,OrderUUID,IsScheduled,IsSubscription,OrderStartTime,TimeToAccept,TimeToCourierArrivedAtRx,TimeCourierAtRx,TimeToDeliver,TimeCourierAtCx,OrderDuration,PromotionsOnItems,PriceAdjustments,DeliveryFee,PromotionsOnDelivery,Tips,MarketplaceFee,TotalPayout,PayoutDate,OrderIssue,TotalRefund,RefundCoveredByMerchant,RefundNotCoveredByMerchant,RatingScore
#FE355 - Mitte - 2023-05-14,Mitte,#FE355,2023-05-14,11:28:42,Uber Eats,Berlin,Completed,Completed,Delivery,15.2,Multi Merchant,1d6fbc1d-cefa-423f-b78c-60bdfb1fe355,6180c27a-448f-50fa-9352-200061026695,False,True,11:28:42,00:00:01,00:10:45,00:05:34,00:36:59,00:03:18,00:56:37,0.0,0.0,0.0,0.0,0.0,-5.07,10.13,15/05/2023,,,,,
#31C53 - Prenzlauer Berg - 2023-05-14,Prenzlauer Berg,#31C53,2023-05-14,11:41:11,Uber Eats,Berlin,Completed,Completed,Delivery,22.1,Multi Merchant,9e60c547-0ce9-4b51-8c20-8d93a6c31c53,f4bfe326-001e-5e20-aee0-caef9ed6dfc4,False,True,11:41:11,00:00:09,00:07:24,00:03:26,00:25:15,00:01:40,00:37:54,-0.98,0.0,0.0,0.0,0.0,-6.66,14.46,15/05/2023,,,,,
#ECB28 - Prenzlauer Berg - 2023-05-14,Prenzlauer Berg,#ECB28,2023-05-14,11:50:21,Uber Eats,Berlin,Completed,Completed,Delivery,19.8,Non Batched,703eba9f-a56a-4f2b-9ca9-c1ea25eecb28,8ff9fde8-6875-5592-82f6-51e935631f6e,False,False,11:50:21,00:00:07,00:08:40,00:14:47,00:10:13,00:02:10,00:35:57,-1.38,0.0,0.0,-3.99,0.0,-5.81,8.62,15/05/2023,,,,,
#E5BCC - Mitte - 2023-05-14,Mitte,#E5BCC,2023-05-14,12:05:06,Uber Eats,Berlin,Completed,Completed,Delivery,35.1,Multi Merchant,c8cc91e5-6d61-4764-b805-7da83d2e5bcc,fc60bc26-d81f-52b5-af25-452fe2ceefa5,False,True,12:05:06,00:00:02,00:20:07,00:04:57,00:22:40,00:04:55,00:52:40,-6.9,0.0,0.0,0.0,0.0,-9.4,18.8,15/05/2023,,,,,
#50723 - Leipzig Mitte - 2023-05-14,Leipzig Mitte,#50723,2023-05-14,12:05:44,Uber Eats,Leipzig,Completed,Completed,Delivery,24.1,Single Merchant,718445a9-f094-4542-9fcc-4805ac250723,bda987eb-b8bd-5a1b-8633-500e01ef6ac8,False,False,12:05:44,00:00:04,00:23:51,00:03:10,00:04:22,00:02:09,00:33:36,-1.96,0.0,0.0,0.0,0.0,-6.99,15.15,15/05/2023,,,,,
#6EC8B - Leipzig Mitte - 2023-05-14,Leipzig Mitte,#6EC8B,2023-05-14,12:14:06,Uber Eats,Leipzig,Completed,Completed,Delivery,25.4,Single Merchant,81ab1ba2-eacb-4f37-97c5-237ef036ec8b,51483eb4-7612-5939-b304-cad0b198890a,False,False,12:14:06,00:00:15,00:15:18,00:03:11,00:12:14,00:03:34,00:34:21,-1.96,0.0,0.0,0.0,0.0,-7.39,16.05,15/05/2023,,,,,
#7490A - Friedrichshain - 2023-05-14,Friedrichshain,#7490A,2023-05-14,12:19:41,Uber Eats,Berlin,Completed,Completed,Delivery,20.1,Multi Merchant,fa4d94be-58e7-4319-97ca-bfde1627490a,ce400933-5b31-5ce3-8fe6-417900eccae0,False,True,12:19:41,00:00:00,00:09:21,00:01:49,00:07:43,00:02:33,00:21:25,-1.38,0.0,0.0,0.0,0.0,-5.9,12.82,15/05/2023,,,,,
#04BB4 - Leipzig Mitte - 2023-05-14,Leipzig Mitte,#04BB4,2023-05-14,12:26:58,Uber Eats,Leipzig,Completed,Completed,Delivery,25.4,Non Batched,ddc806de-40a7-46ed-b445-a4e99f404bb4,b6e85198-b471-5f63-8990-970b5d61399e,False,True,12:26:58,00:00:08,00:21:57,00:09:41,00:03:15,00:00:33,00:35:30,0.0,0.0,0.0,0.0,0.0,-8.01,17.39,15/05/2023,,,,,4.0
#5D868 - Leipzig Mitte - 2023-05-14,Leipzig Mitte,#5D868,2023-05-14,12:38:06,Uber Eats,Leipzig,Completed,Completed,Delivery,19.6,Multi Merchant,ad28ea55-a24d-465d-9c5e-cef9c775d868,bb8853e0-a849-51b4-a9a3-e6a15f4af405,False,False,12:38:06,00:00:15,00:24:29,00:00:04,00:00:00,00:00:00,00:30:51,-3.92,0.0,0.0,0.0,0.0,-4.95,10.73,15/05/2023,,,,,
#CD0F4 - Bergmannkiez - 2023-05-14,Bergmannkiez,#CD0F4,2023-05-14,12:45:05,Uber Eats,Berlin,Completed,Completed,Delivery,13.3,Multi Merchant,e9405568-e773-4776-9697-90a371ccd0f4,d062f9c6-03a6-59a2-95e4-53f68b1aaf43,False,True,12:45:05,00:00:02,00:07:04,00:00:29,00:26:40,00:06:40,00:40:55,0.0,0.0,0.0,0.0,0.0,-4.19,9.11,15/05/2023,,,,,
#97FE4 - Prenzlauer Berg - 2023-05-14,Prenzlauer Berg,#97FE4,2023-05-14,12:57:24,Uber Eats,Berlin,Completed,Completed,Delivery,11.8,Multi Merchant,4df4fbac-f604-49f0-8141-727cf9697fe4,a7c384ff-1e1c-5c2e-a972-4deedfd17b39,False,True,12:57:24,00:00:12,00:06:14,00:00:52,00:13:48,00:01:45,00:22:51,-1.38,0.0,0.0,0.0,0.0,-3.28,7.14,15/05/2023,,,,,
#EA121 - Leipzig Mitte - 2023-05-14,Leipzig Mitte,#EA121,2023-05-14,13:07:14,Uber Eats,Leipzig,Completed,Completed,Delivery,22.4,Multi Merchant,36a2acc8-931c-4533-8a63-6b9cc2cea121,2726b97e-7a76-5522-9ebf-8170a8c916f3,False,False,13:07:14,00:00:09,00:04:21,00:07:21,00:15:07,00:01:00,00:27:55,-1.96,0.0,0.0,0.0,0.0,-6.45,13.99,15/05/2023,,,,,
#A0B5A - Prenzlauer Berg - 2023-05-14,Prenzlauer Berg,#A0B5A,2023-05-14,13:25:35,Uber Eats,Berlin,Completed,Completed,Delivery,15.5,Non Batched,2ed4cbb0-f389-4ed5-8954-4cf821ea0b5a,9b5f6a33-8c42-502f-b416-083866f67998,False,False,13:25:35,00:00:05,00:07:21,00:03:00,00:07:28,00:04:45,00:22:39,0.0,0.0,0.0,-3.39,0.0,-4.89,7.22,15/05/2023,,,,,
#09BD8 - Prenzlauer Berg - 2023-05-14,Prenzlauer Berg,#09BD8,2023-05-14,13:40:01,Uber Eats,Berlin,Completed,Completed,Delivery,28.4,Non Batched,3b4b1017-b7f1-4c9d-9e02-777b7fe09bd8,a3a55eed-e144-5551-beaa-526339f61c18,False,False,13:40:01,00:00:12,00:15:16,00:01:01,00:03:27,00:03:10,00:23:06,-0.98,0.0,0.0,-1.99,0.0,-8.65,16.78,15/05/2023,,,,,
#3F5A6 - Bergmannkiez - 2023-05-14,Bergmannkiez,#3F5A6,2023-05-14,13:52:59,Uber Eats,Berlin,Canceled,,Delivery,,,9ca5852a-c13d-4730-8e32-ed54a753f5a6,86baffe2-eb4d-5700-b348-e238dce19bcb,False,False,13:52:59,00:00:03,00:00:00,00:00:00,00:00:00,00:00:00,,,,,,,,,,,,,,
#037DA - Mitte - 2023-05-14,Mitte,#037DA,2023-05-14,13:55:25,Uber Eats,Berlin,Completed,Completed,Delivery,16.7,Multi Merchant,de62ae18-7fc9-4df1-98b0-e24ed6b037da,e1eade4b-443d-5f84-a75e-945704399e08,False,True,13:55:25,00:00:02,00:17:25,00:00:44,00:23:12,00:02:19,00:43:42,0.0,0.0,0.0,0.0,0.0,-5.57,11.13,15/05/2023,,,,,
#F2226 - Leipzig Mitte - 2023-05-14,Leipzig Mitte,#F2226,2023-05-14,13:58:06,Uber Eats,Leipzig,Completed,Completed,Delivery,29.4,Multi Merchant,93a630c5-cbb6-4724-9bf7-ef2eca1f2226,4e11ca7d-ad71-5748-bd4d-fe91b9ee651c,False,False,13:58:06,00:00:15,00:16:08,00:01:21,00:09:56,00:01:13,00:28:42,-5.88,0.0,0.0,0.0,0.0,-7.41,16.11,15/05/2023,,,,,
#C927A - Leipzig Mitte - 2023-05-14,Leipzig Mitte,#C927A,2023-05-14,14:10:55,Uber Eats,Leipzig,Completed,Completed,Delivery,23.5,Single Merchant,d5ddf029-d2c0-482b-a91a-cc50188c927a,d09646d1-07d0-5989-aa08-b391ade18957,False,False,14:10:55,00:00:11,00:40:08,00:04:32,00:03:01,00:02:10,00:49:55,-1.96,0.0,0.0,0.0,0.0,-6.79,14.75,15/05/2023,,,,,
#4D537 - Prenzlauer Berg - 2023-05-14,Prenzlauer Berg,#4D537,2023-05-14,14:20:07,Uber Eats,Berlin,Completed,Completed,Delivery,13.7,Multi Merchant,c55c16c0-7522-4d3c-aca4-c041daf4d537,cd393558-8c14-5234-aeab-f309625a550a,False,True,14:20:07,00:00:07,00:05:56,00:01:05,00:09:24,00:01:22,00:17:54,-1.38,0.0,0.0,0.0,0.0,-3.88,8.44,15/05/2023,,,,,
#5E05A - Leipzig Mitte - 2023-05-14,Leipzig Mitte,#5E05A,2023-05-14,14:23:26,Uber Eats,Leipzig,Completed,Completed,Delivery,31.4,Single Merchant,d9c5d0f2-68c8-4f51-9224-71822dd5e05a,3608dd95-c94e-5d56-85b7-438c62b28007,False,False,14:23:26,00:00:10,00:27:38,00:04:31,00:13:45,00:00:28,00:46:25,-1.96,0.0,0.0,0.0,0.0,-9.28,20.16,15/05/2023,,,,,
#0B10E - Prenzlauer Berg - 2023-05-14,Prenzlauer Berg,#0B10E,2023-05-14,14:35:22,Uber Eats,Berlin,Completed,Completed,Delivery,15.2,Multi Merchant,7e459ee6-5405-4512-b859-9429fa10b10e,105122e6-c420-56cd-8958-f44dfed617c5,False,True,14:35:22,00:00:11,00:06:44,00:02:01,00:31:55,00:04:58,00:45:49,0.0,0.0,0.0,0.0,0.0,-4.8,10.4,15/05/2023,,,,,
#D925F - Mitte - 2023-05-14,Mitte,#D925F,2023-05-14,15:01:31,Uber Eats,Berlin,Completed,Completed,Delivery,22.2,Multi Merchant,5ab3e06e-9833-4e0a-990e-dcf8192d925f,5c7e523f-0ca7-5328-ae53-8bbe4129e458,False,True,15:01:31,00:00:23,00:24:57,00:02:36,00:29:04,00:00:31,00:57:12,-6.9,0.0,0.0,0.0,0.0,-5.09,10.21,15/05/2023,,,,,
#8BC35 - Prenzlauer Berg - 2023-05-14,Prenzlauer Berg,#8BC35,2023-05-14,15:04:51,Uber Eats,Berlin,Completed,Completed,Delivery,18.6,Multi Merchant,f035f5fc-6bdc-4650-83bf-36fcf488bc35,a924c8dd-15d0-5686-b4bb-8a406493f79f,False,False,15:04:51,00:00:12,00:11:51,00:01:56,00:17:29,00:02:04,00:33:31,-1.38,0.0,0.0,-3.99,0.0,-5.43,7.8,15/05/2023,,,,,
#4FD1E - Leipzig Mitte - 2023-05-14,Leipzig Mitte,#4FD1E,2023-05-14,15:08:15,Uber Eats,Leipzig,Completed,Completed,Delivery,19.6,Multi Merchant,2f1cfd3e-d611-47a0-9ba9-4b4e8164fd1e,7d62f372-c86f-5368-8181-31518e823124,False,False,15:08:15,00:00:28,00:08:43,00:05:16,00:05:17,00:00:37,00:19:58,-1.96,0.0,0.0,0.0,0.0,-5.56,12.08,15/05/2023,,,,,
#8D4CE - Mitte - 2023-05-14,Mitte,#8D4CE,2023-05-14,15:16:40,Uber Eats,Berlin,Completed,Completed,Delivery,17.3,Multi Merchant,6f4bda90-58c5-46cc-b1fa-8184e168d4ce,76cfb96c-edeb-5133-a799-6aca43a9c7b1,False,True,15:16:40,00:00:04,00:14:06,00:06:16,00:22:53,00:01:16,00:44:34,-6.9,0.0,0.0,0.0,0.0,-3.46,6.94,15/05/2023,,,,,
#700EC - Leipzig Mitte - 2023-05-14,Leipzig Mitte,#700EC,2023-05-14,15:21:44,Uber Eats,Leipzig,Completed,Completed,Delivery,29.9,Non Batched,2fd31f75-3c30-4883-86f9-56b039e700ec,cf0ddf66-a4b8-5e7b-985c-d7a7eadd1a64,False,False,15:21:44,00:00:08,00:19:00,00:01:30,00:14:39,00:07:16,00:42:30,-1.96,0.0,0.0,0.0,0.0,-8.81,19.13,15/05/2023,Missing Items,4.9,4.9,0.0,
#41BFA - Leipzig Mitte - 2023-05-14,Leipzig Mitte,#41BFA,2023-05-14,15:30:30,Uber Eats,Leipzig,Completed,Completed,Delivery,25.4,Non Batched,81114fa5-0ba7-4b47-9747-5dfeb7541bfa,ede164db-c6af-556b-ba8d-5092a0c5b87e,False,False,15:30:30,00:00:21,00:20:27,00:07:39,00:09:14,00:01:13,00:38:36,-1.96,0.0,0.0,0.0,0.0,-7.39,16.05,15/05/2023,,,,,
#05F0D - Prenzlauer Berg - 2023-05-14,Prenzlauer Berg,#05F0D,2023-05-14,15:32:12,Uber Eats,Berlin,Completed,Completed,Delivery,14.3,Non Batched,6e93ba0f-d6c4-4b0e-b8f4-69dacaf05f0d,1dd3643c-3b9c-5f26-a30d-8bc9df93dc56,False,True,15:32:12,00:00:14,00:22:01,00:00:31,00:06:30,00:02:34,00:31:49,-0.98,0.0,0.0,0.0,0.0,-4.2,9.12,15/05/2023,,,,,
#38BA1 - Prenzlauer Berg - 2023-05-14,Prenzlauer Berg,#38BA1,2023-05-14,15:34:04,Uber Eats,Berlin,Completed,Completed,Delivery,19.6,Non Batched,f1b388af-e2f0-4ac9-85c9-5aecdfe38ba1,f200765a-f31a-5137-bba8-b09227d57942,False,True,15:34:04,00:00:09,00:05:00,00:04:35,00:05:41,00:02:58,00:18:22,0.0,0.0,0.0,0.0,0.0,-6.18,13.42,15/05/2023,,,,,
#35F52 - Friedrichshain - 2023-05-14,Friedrichshain,#35F52,2023-05-14,16:01:06,Uber Eats,Berlin,Completed,Completed,Delivery,12.8,Non Batched,779e53c8-be0d-4777-af1f-f52610435f52,33287900-9c28-57f2-9d75-3e814310f6c6,False,True,16:01:06,00:00:00,00:11:16,00:01:52,00:11:32,00:02:00,00:26:40,0.0,0.0,0.0,0.0,0.0,-4.03,8.77,15/05/2023,,,,,
#09FA6 - Leipzig Mitte - 2023-05-14,Leipzig Mitte,#09FA6,2023-05-14,16:09:43,Uber Eats,Leipzig,Completed,Completed,Delivery,41.6,Single Merchant,8a288733-eb7a-47dd-a64f-092747709fa6,44586628-88c4-5c59-80f1-5e0952c295b6,False,False,16:09:43,00:00:08,00:42:08,00:01:48,00:04:29,00:00:55,00:49:24,-1.96,0.0,0.0,0.0,0.0,-12.5,27.14,15/05/2023,,,,,
#A0F7B - Leipzig Mitte - 2023-05-14,Leipzig Mitte,#A0F7B,2023-05-14,16:15:55,Uber Eats,Leipzig,Completed,Completed,Delivery,21.1,Single Merchant,9cf0adcc-f7a5-4e78-9901-e817245a0f7b,8437f6d6-17b4-574b-852d-265a08e51953,False,False,16:15:55,00:00:03,00:36:01,00:01:49,00:17:00,00:01:34,00:56:27,-1.96,0.0,0.0,0.0,0.0,-6.03,13.11,15/05/2023,,,,,
#1DE7F - Prenzlauer Berg - 2023-05-14,Prenzlauer Berg,#1DE7F,2023-05-14,16:42:12,Uber Eats,Berlin,Completed,Completed,Delivery,11.8,Non Batched,f8af0399-7337-4407-a2b1-4e366c51de7f,866daf2f-2425-56ba-b35f-713a1aa19c3e,False,True,16:42:12,00:00:07,00:05:21,00:00:39,00:09:13,00:03:27,00:18:46,-1.38,0.0,0.0,0.0,0.0,-3.28,7.14,15/05/2023,,,,,
#6E968 - Bergmannkiez - 2023-05-14,Bergmannkiez,#6E968,2023-05-14,17:01:40,Uber Eats,Berlin,Completed,Completed,Delivery,23.5,Multi Merchant,9816b708-311b-4f11-8448-141151d6e968,dfdcaba5-06f0-595e-b767-cb9754c57f8e,False,False,17:01:40,00:00:03,00:06:39,00:03:29,00:11:16,00:02:19,00:23:46,0.0,0.0,0.0,0.0,0.0,-7.41,16.09,15/05/2023,,,,,
#FA4B8 - Mitte - 2023-05-14,Mitte,#FA4B8,2023-05-14,17:16:59,Uber Eats,Berlin,Completed,Completed,Delivery,23.7,Multi Merchant,9659ff88-ec72-499a-84ae-6630300fa4b8,ce8efcd0-32d3-5464-b9be-a344fb1bdd18,False,False,17:16:59,00:00:02,00:14:26,00:02:31,00:09:30,00:01:40,00:28:09,-6.9,0.0,0.0,0.0,0.0,-5.59,11.21,15/05/2023,,,,,5.0
#2B63D - Prenzlauer Berg - 2023-05-14,Prenzlauer Berg,#2B63D,2023-05-14,17:19:08,Uber Eats,Berlin,Completed,Completed,Delivery,21.5,Non Batched,92ec64b0-6653-4429-9a15-fc4167e2b63d,128a10e4-5ac4-5cb3-b9b9-b13467b3ffc7,False,False,17:19:08,00:00:08,00:06:24,00:00:47,00:05:45,00:01:45,00:14:49,0.0,0.0,0.0,0.0,0.0,-6.78,14.72,15/05/2023,,,,,5.0
#70A11 - Prenzlauer Berg - 2023-05-14,Prenzlauer Berg,#70A11,2023-05-14,17:31:49,Uber Eats,Berlin,Completed,Completed,Delivery,21.0,Multi Merchant,ce8e3293-651b-4cc4-b5d5-58864fd70a11,76168c6d-7b05-521f-b938-b34d341f2a8d,False,False,17:31:49,00:00:08,00:06:46,00:00:55,00:13:41,00:02:10,00:23:40,0.0,0.0,0.0,-3.59,0.0,-6.63,10.78,15/05/2023,,,,,
#ACBFB - Leipzig Mitte - 2023-05-14,Leipzig Mitte,#ACBFB,2023-05-14,17:48:59,Uber Eats,Leipzig,Completed,Completed,Delivery,14.6,Single Merchant,fb0c1497-db2c-456f-80e5-25faa20acbfb,6e2b8fe6-eb64-561c-82ce-e39b901d3836,False,False,17:48:59,00:00:04,00:37:31,00:03:05,00:19:11,00:04:24,01:04:15,0.0,0.0,0.0,0.0,0.0,-4.61,9.99,15/05/2023,,,,,
#11210 - Leipzig Mitte - 2023-05-14,Leipzig Mitte,#11210,2023-05-14,18:01:21,Uber Eats,Leipzig,Completed,Completed,Delivery,23.0,Single Merchant,3ac85089-392c-41c7-84d3-d1d796811210,3059a600-f998-5705-b701-4ba07923c9fb,False,False,18:01:21,00:00:16,00:19:54,00:08:07,00:07:00,00:03:37,00:38:43,-1.96,0.0,0.0,0.0,0.0,-6.64,14.4,15/05/2023,,,,,
#F77BB - Mitte - 2023-05-14,Mitte,#F77BB,2023-05-14,18:03:18,Uber Eats,Berlin,Completed,Completed,Delivery,13.8,Multi Merchant,1d12cf22-64c3-4ce1-bd5b-1fed8b1f77bb,d3eaadb2-a15b-5dc0-a475-d8cde64ca1bf,False,True,18:03:18,00:00:02,00:13:00,00:04:15,00:16:45,00:02:34,00:36:36,-6.9,0.0,0.0,0.0,0.0,-2.3,4.6,15/05/2023,,,,,
#D85F9 - Leipzig Mitte - 2023-05-14,Leipzig Mitte,#D85F9,2023-05-14,18:07:21,Uber Eats,Leipzig,Completed,Completed,Delivery,11.7,Non Batched,8905f20c-5298-47fc-8414-2dc4f6dd85f9,edd1ce92-3857-5b0e-a62f-1bafc4815e61,False,False,18:07:21,00:00:15,00:17:18,00:01:15,00:03:53,00:01:57,00:24:27,-1.96,0.0,0.0,0.0,0.0,-3.07,6.67,15/05/2023,,,,,
#9F909 - Mitte - 2023-05-14,Mitte,#9F909,2023-05-14,18:08:34,Uber Eats,Berlin,Completed,Completed,Delivery,34.1,Multi Merchant,53378a10-563b-4a36-a2dc-ae5397b9f909,3df2c86c-03aa-59ee-af25-1a54069f5b17,False,False,18:08:34,00:00:01,00:15:38,00:02:04,00:11:48,00:02:39,00:32:10,0.0,0.0,0.0,0.0,0.0,-11.36,22.74,15/05/2023,,,,,
#7D8A9 - Leipzig Mitte - 2023-05-14,Leipzig Mitte,#7D8A9,2023-05-14,18:13:53,Uber Eats,Leipzig,Completed,Completed,Delivery,19.6,Single Merchant,4f8328d3-3f93-42b2-a09f-7308a707d8a9,d227c9b6-8624-5e4e-850b-92a60f7f816c,True,False,18:55:34,00:00:00,00:16:27,00:19:35,00:10:43,00:01:52,00:48:39,-3.92,0.0,0.0,0.0,0.0,-4.95,10.73,15/05/2023,,,,,
#12E0F - Mitte - 2023-05-14,Mitte,#12E0F,2023-05-14,18:20:15,Uber Eats,Berlin,Completed,Completed,Delivery,24.4,Non Batched,f8d9efe7-f07d-4f95-9364-96fca9b12e0f,bfc35241-9d2b-5fff-8ea5-e12e3006d149,False,False,18:20:15,00:00:05,00:09:22,00:02:31,00:19:17,00:02:24,00:33:39,0.0,0.0,0.0,0.0,0.0,-8.13,16.27,15/05/2023,,,,,
#E20EA - Prenzlauer Berg - 2023-05-14,Prenzlauer Berg,#E20EA,2023-05-14,18:25:51,Uber Eats,Berlin,Completed,Completed,Delivery,15.2,Non Batched,041fe521-697d-4d9a-93b0-b6da29de20ea,1e83b0b9-a4fa-5312-89fe-16038fff901b,False,True,18:25:51,00:00:08,00:14:39,00:01:09,00:02:35,00:02:10,00:20:40,0.0,0.0,0.0,0.0,0.0,-4.8,10.4,15/05/2023,,,,,
#FACFD - Leipzig Mitte - 2023-05-14,Leipzig Mitte,#FACFD,2023-05-14,18:33:29,Uber Eats,Leipzig,Completed,Completed,Delivery,32.3,Single Merchant,2e1dcd19-a9b9-464c-8a69-7ef5c9dfacfd,a35d1f5f-b88d-5436-8e24-1f2fa1ff71a3,False,False,18:33:29,00:00:04,00:25:12,00:04:38,00:06:33,00:03:45,00:40:10,-3.92,0.0,0.0,0.0,0.0,-8.95,19.43,15/05/2023,,,,,
#7C288 - Leipzig Mitte - 2023-05-14,Leipzig Mitte,#7C288,2023-05-14,18:33:36,Uber Eats,Leipzig,Completed,Completed,Delivery,45.9,Single Merchant,2a93f05b-de52-48f3-893d-9804ba57c288,fb02cc8e-0b4a-59b3-9bcd-b65c2d7f0ef4,False,False,18:33:36,00:00:04,00:24:44,00:04:58,00:04:14,00:00:45,00:34:43,-1.96,0.0,0.0,0.0,0.0,-13.85,30.09,15/05/2023,,,,,
#A7BCA - Samariterkiez - 2023-05-14,Samariterkiez,#A7BCA,2023-05-14,18:43:04,Uber Eats,Berlin,Completed,Completed,Delivery,36.9,Non Batched,140cec84-0c81-409c-87f0-1073fc2a7bca,f23931d9-f32e-5d22-95ba-4270e2c26a48,False,True,18:43:04,00:00:11,00:52:50,00:00:41,00:09:47,00:03:33,01:07:01,-3.92,0.0,0.0,0.0,0.0,-10.4,22.58,15/05/2023,,,,,5.0
#50F7D - Leipzig Mitte - 2023-05-14,Leipzig Mitte,#50F7D,2023-05-14,18:50:57,Uber Eats,Leipzig,Completed,Completed,Delivery,19.6,Single Merchant,e4f58727-c48c-47c4-ace3-ff5a13150f7d,0e5a2aeb-4e8f-52bc-abc9-2964449e44bd,False,False,18:50:57,00:00:04,00:19:37,00:20:57,00:04:04,00:00:58,00:45:39,-1.96,0.0,0.0,0.0,0.0,-5.56,12.08,15/05/2023,,,,,
#B7B17 - Leipzig Mitte - 2023-05-14,Leipzig Mitte,#B7B17,2023-05-14,19:04:59,Uber Eats,Leipzig,Completed,Completed,Delivery,24.2,Non Batched,275fb99d-5332-48b3-9b3e-3ff59bab7b17,86f50a6c-e058-546c-ba40-e1f1e9910ce4,False,False,19:04:59,00:00:04,00:28:04,00:00:00,00:02:20,00:01:39,00:32:07,0.0,0.0,0.0,0.0,0.0,-7.63,16.57,15/05/2023,,,,,
#A3EE2 - Friedrichshain - 2023-05-14,Friedrichshain,#A3EE2,2023-05-14,19:05:49,Uber Eats,Berlin,Completed,Completed,Delivery,10.8,Multi Merchant,3b5e0982-84aa-49fd-b3b7-769cfcca3ee2,d5fcc4de-41e2-5ca6-9b13-64411d5fe6fc,False,True,19:05:49,00:00:00,00:09:30,00:02:22,00:28:55,00:05:37,00:46:24,-1.38,0.0,0.0,0.0,0.0,-2.98,6.44,15/05/2023,,,,,
#D97F3 - Prenzlauer Berg - 2023-05-14,Prenzlauer Berg,#D97F3,2023-05-14,19:10:18,Uber Eats,Berlin,Completed,Completed,Delivery,32.8,Non Batched,c366ee12-5791-4586-9637-f6ff38dd97f3,f2f39c48-3017-546d-9455-e17158719e0d,False,False,19:10:18,00:00:08,00:18:30,00:00:43,00:03:50,00:00:40,00:23:51,0.0,0.0,0.0,-2.59,0.0,-10.34,19.87,15/05/2023,,,,,
#1B678 - Mitte - 2023-05-14,Mitte,#1B678,2023-05-14,19:17:12,Uber Eats,Berlin,Completed,Completed,Delivery,85.6,Multi Merchant,0d30762b-d7d8-40d3-9248-68420e31b678,fa9142c9-f65c-5618-ab7a-b6648e7a7e9e,False,False,19:17:12,00:00:02,00:21:00,00:09:59,00:16:18,00:05:16,00:52:34,0.0,0.0,0.0,0.0,0.0,-28.52,57.08,15/05/2023,,,,,
#7020C - Mitte - 2023-05-14,Mitte,#7020C,2023-05-14,19:17:30,Uber Eats,Berlin,Completed,Completed,Delivery,23.6,Multi Merchant,b5677b52-cc4c-496d-abd9-1181c4b7020c,e7db832a-faef-51c6-8907-c49779bcd377,False,True,19:17:30,00:00:02,00:22:19,00:03:21,00:21:20,00:00:01,00:47:03,-6.9,0.0,0.0,0.0,0.0,-5.57,11.13,15/05/2023,,,,,
#ADD54 - Friedrichshain - 2023-05-14,Friedrichshain,#ADD54,2023-05-14,19:36:12,Uber Eats,Berlin,Completed,Completed,Delivery,20.8,Multi Merchant,15354137-5e7f-4f28-b865-2c04b6badd54,12a70a74-9204-55f2-98e0-a0012bf0ecd2,False,False,19:36:12,00:00:00,00:13:28,00:01:16,00:29:41,00:01:19,00:45:43,0.0,0.0,0.0,0.0,0.0,-6.56,14.24,15/05/2023,,,,,
#EAB9B - Leipzig Mitte - 2023-05-14,Leipzig Mitte,#EAB9B,2023-05-14,19:38:14,Uber Eats,Leipzig,Completed,Completed,Delivery,19.6,Non Batched,aec404f1-2bc7-4c1a-8ec8-6ea553feab9b,d5d9b86a-cfa1-54a8-9634-919c562eb113,False,False,19:38:14,00:00:04,00:21:05,00:01:50,00:02:10,00:02:21,00:27:28,-1.96,0.0,0.0,0.0,0.0,-5.56,12.08,15/05/2023,,,,,
#563AE - Mitte - 2023-05-14,Mitte,#563AE,2023-05-14,19:42:47,Uber Eats,Berlin,Completed,Completed,Delivery,31.2,Multi Merchant,62df5cd0-2980-4990-a18e-065f450563ae,f148cbaa-f67f-5144-b815-3912536edb22,False,True,19:42:47,00:00:01,00:26:54,00:03:01,00:02:31,00:02:55,00:35:22,-6.9,0.0,0.0,0.0,0.0,-8.09,16.21,15/05/2023,,,,,
#47305 - Mitte - 2023-05-14,Mitte,#47305,2023-05-14,19:44:59,Uber Eats,Berlin,Completed,Completed,Delivery,13.8,Multi Merchant,c4e581e4-40d1-43bd-a6e7-bd8796c47305,e54cff83-f85e-569c-b5e5-c4e8d4143816,False,False,19:44:59,00:00:02,00:15:21,00:20:39,00:08:23,00:01:12,00:45:37,-6.9,0.0,0.0,0.0,0.0,-2.3,4.6,15/05/2023,,,,,
#30B9A - Bergmannkiez - 2023-05-14,Bergmannkiez,#30B9A,2023-05-14,19:48:26,Uber Eats,Berlin,Completed,Completed,Delivery,31.1,Non Batched,ccb17304-b6be-486c-aac4-8a25a8230b9a,947eafa2-9343-51d4-a026-77dbccf5467f,False,False,19:48:26,00:00:12,00:15:37,00:01:43,00:09:26,00:01:43,00:28:31,0.0,0.0,0.0,0.0,0.0,-9.81,21.29,15/05/2023,,,,,
