PrimaryKey,Location,OrderID,OrderDate,OrderTime,Channel,OrderStatus,DeliveryType,GrossAOV,OrderDuration,RatingScore
#256 - Friedrichshain - 2023-04-23,Friedrichshain,#256,2023-04-23,12:54:00,Wolt,Delivered,Delivery,13.7,,4.0
#470 - Mitte - 2023-04-23,Mitte,#470,2023-04-23,13:04:00,Wolt,Delivered,Delivery,60.3,,
#553 - Kreuzberg - 2023-04-23,Kreuzberg,#553,2023-04-23,13:14:00,Wolt,Rejected,Delivery,13.7,,
#554 - Kreuzberg - 2023-04-23,Kreuzberg,#554,2023-04-23,13:21:00,Wolt,Delivered,Delivery,13.7,,
#768 - Bergmannkiez - 2023-04-23,Bergmannkiez,#768,2023-04-23,14:06:00,Wolt,Rejected,Delivery,25.0,,
#555 - Kreuzberg - 2023-04-23,Kreuzberg,#555,2023-04-23,14:16:00,Wolt,Delivered,Delivery,21.5,,
#769 - Bergmannkiez - 2023-04-23,Bergmannkiez,#769,2023-04-23,14:16:00,Wolt,Rejected,Delivery,26.9,,
#456 - Charlottenburg - 2023-04-23,Charlottenburg,#456,2023-04-23,14:41:00,Wolt,Delivered,Delivery,15.2,,
#556 - Kreuzberg - 2023-04-23,Kreuzberg,#556,2023-04-23,14:45:00,Wolt,Delivered,Delivery,16.2,,
#457 - Charlottenburg - 2023-04-23,Charlottenburg,#457,2023-04-23,15:08:00,Wolt,Delivered,Delivery,11.7,,
#472 - Mitte - 2023-04-23,Mitte,#472,2023-04-23,15:31:00,Wolt,Delivered,Delivery,25.0,,4.0
#458 - Charlottenburg - 2023-04-23,Charlottenburg,#458,2023-04-23,16:55:00,Wolt,Delivered,Delivery,18.2,,
#770 - Bergmannkiez - 2023-04-23,Bergmannkiez,#770,2023-04-23,16:58:00,Wolt,Delivered,Delivery,16.8,,1.0
#414 - Prenzlauer Berg - 2023-04-23,Prenzlauer Berg,#414,2023-04-23,17:07:00,Wolt,Delivered,Delivery,14.8,,
#557 - Kreuzberg - 2023-04-23,Kreuzberg,#557,2023-04-23,17:07:00,Wolt,Delivered,Delivery,24.5,,
#558 - Kreuzberg - 2023-04-23,Kreuzberg,#558,2023-04-23,17:25:00,Wolt,Delivered,Delivery,30.4,,
#257 - Friedrichshain - 2023-04-23,Friedrichshain,#257,2023-04-23,17:47:00,Wolt,Delivered,Delivery,17.7,,
#473 - Mitte - 2023-04-23,Mitte,#473,2023-04-23,18:03:00,Wolt,Delivered,Delivery,15.7,,
#459 - Charlottenburg - 2023-04-23,Charlottenburg,#459,2023-04-23,18:42:00,Wolt,Delivered,Delivery,30.1,,4.0
#258 - Friedrichshain - 2023-04-23,Friedrichshain,#258,2023-04-23,18:54:00,Wolt,Delivered,Delivery,17.7,,
#460 - Charlottenburg - 2023-04-23,Charlottenburg,#460,2023-04-23,18:56:00,Wolt,Delivered,Delivery,26.5,,2.0
#259 - Friedrichshain - 2023-04-23,Friedrichshain,#259,2023-04-23,19:01:00,Wolt,Delivered,Delivery,37.9,,
#260 - Friedrichshain - 2023-04-23,Friedrichshain,#260,2023-04-23,19:13:00,Wolt,Delivered,Delivery,11.4,,5.0
#474 - Mitte - 2023-04-23,Mitte,#474,2023-04-23,19:31:00,Wolt,Delivered,Delivery,27.7,,
#415 - Prenzlauer Berg - 2023-04-23,Prenzlauer Berg,#415,2023-04-23,19:36:00,Wolt,Delivered,Delivery,16.2,,
#416 - Prenzlauer Berg - 2023-04-23,Prenzlauer Berg,#416,2023-04-23,19:38:00,Wolt,Delivered,Delivery,13.3,,
#461 - Charlottenburg - 2023-04-23,Charlottenburg,#461,2023-04-23,19:47:00,Wolt,Delivered,Delivery,19.6,,
#261 - Friedrichshain - 2023-04-23,Friedrichshain,#261,2023-04-23,19:59:00,Wolt,Delivered,Delivery,31.0,,
#417 - Prenzlauer Berg - 2023-04-23,Prenzlauer Berg,#417,2023-04-23,20:09:00,Wolt,Delivered,Delivery,11.7,,5.0
#262 - Friedrichshain - 2023-04-23,Friedrichshain,#262,2023-04-23,20:12:00,Wolt,Delivered,Delivery,16.2,,
#263 - Friedrichshain - 2023-04-23,Friedrichshain,#263,2023-04-23,20:32:00,Wolt,Delivered,Delivery,23.1,,
#264 - Friedrichshain - 2023-04-23,Friedrichshain,#264,2023-04-23,20:48:00,Wolt,Delivered,Delivery,15.6,,
#462 - Charlottenburg - 2023-04-23,Charlottenburg,#462,2023-04-23,20:51:00,Wolt,Delivered,Delivery,20.5,,
#475 - Mitte - 2023-04-23,Mitte,#475,2023-04-23,20:55:00,Wolt,Delivered,Delivery,13.3,,5.0
#265 - Friedrichshain - 2023-04-23,Friedrichshain,#265,2023-04-23,21:08:00,Wolt,Delivered,Delivery,23.1,,
#559 - Kreuzberg - 2023-04-23,Kreuzberg,#559,2023-04-23,21:18:00,Wolt,Delivered,Delivery,20.2,,
#266 - Friedrichshain - 2023-04-23,Friedrichshain,#266,2023-04-23,21:33:00,Wolt,Delivered,Delivery,15.2,,
#418 - Prenzlauer Berg - 2023-04-23,Prenzlauer Berg,#418,2023-04-23,21:46:00,Wolt,Delivered,Delivery,18.3,,
#419 - Prenzlauer Berg - 2023-04-23,Prenzlauer Berg,#419,2023-04-23,22:08:00,Wolt,Delivered,Delivery,25.4,,
#267 - Friedrichshain - 2023-04-23,Friedrichshain,#267,2023-04-23,22:29:00,Wolt,Delivered,Delivery,11.7,,
#420 - Prenzlauer Berg - 2023-04-23,Prenzlauer Berg,#420,2023-04-23,22:33:00,Wolt,Delivered,Delivery,11.7,,
#268 - Friedrichshain - 2023-04-23,Friedrichshain,#268,2023-04-23,22:58:00,Wolt,Delivered,Delivery,17.8,,
#269 - Friedrichshain - 2023-04-23,Friedrichshain,#269,2023-04-23,23:15:00,Wolt,Delivered,Delivery,24.5,,
#421 - Prenzlauer Berg - 2023-04-24,Prenzlauer Berg,#421,2023-04-24,10:16:00,Wolt,Delivered,Delivery,13.7,,
#422 - Prenzlauer Berg - 2023-04-24,Prenzlauer Berg,#422,2023-04-24,11:25:00,Wolt,Delivered,Delivery,22.5,,
#423 - Prenzlauer Berg - 2023-04-24,Prenzlauer Berg,#423,2023-04-24,11:44:00,Wolt,Delivered,Delivery,16.1,,
#563 - Kreuzberg - 2023-04-24,Kreuzberg,#563,2023-04-24,12:20:00,Wolt,Delivered,Delivery,11.3,,
#463 - Charlottenburg - 2023-04-24,Charlottenburg,#463,2023-04-24,12:44:00,Wolt,Delivered,Delivery,11.7,,
#270 - Friedrichshain - 2023-04-24,Friedrichshain,#270,2023-04-24,12:57:00,Wolt,Delivered,Delivery,20.2,,
#424 - Prenzlauer Berg - 2023-04-24,Prenzlauer Berg,#424,2023-04-24,13:12:00,Wolt,Delivered,Delivery,19.6,,
#476 - Mitte - 2023-04-24,Mitte,#476,2023-04-24,13:35:00,Wolt,Delivered,Delivery,15.6,,
#272 - Friedrichshain - 2023-04-24,Friedrichshain,#272,2023-04-24,13:37:00,Wolt,Delivered,Delivery,18.6,,
#271 - Friedrichshain - 2023-04-24,Friedrichshain,#271,2023-04-24,13:37:00,Wolt,Delivered,Delivery,15.7,,4.0
#273 - Friedrichshain - 2023-04-24,Friedrichshain,#273,2023-04-24,13:46:00,Wolt,Delivered,Delivery,25.4,,
#425 - Prenzlauer Berg - 2023-04-24,Prenzlauer Berg,#425,2023-04-24,14:02:00,Wolt,Delivered,Delivery,11.0,,
#464 - Charlottenburg - 2023-04-24,Charlottenburg,#464,2023-04-24,14:16:00,Wolt,Delivered,Delivery,13.9,,
#564 - Kreuzberg - 2023-04-24,Kreuzberg,#564,2023-04-24,14:37:00,Wolt,Delivered,Delivery,13.7,,
#426 - Prenzlauer Berg - 2023-04-24,Prenzlauer Berg,#426,2023-04-24,14:44:00,Wolt,Delivered,Delivery,17.7,,
#465 - Charlottenburg - 2023-04-24,Charlottenburg,#465,2023-04-24,14:55:00,Wolt,Delivered,Delivery,13.7,,
#477 - Mitte - 2023-04-24,Mitte,#477,2023-04-24,15:52:00,Wolt,Delivered,Delivery,16.3,,
#478 - Mitte - 2023-04-24,Mitte,#478,2023-04-24,16:07:00,Wolt,Delivered,Delivery,22.6,,
#565 - Kreuzberg - 2023-04-24,Kreuzberg,#565,2023-04-24,16:23:00,Wolt,Delivered,Delivery,16.3,,
#427 - Prenzlauer Berg - 2023-04-24,Prenzlauer Berg,#427,2023-04-24,16:25:00,Wolt,Delivered,Delivery,19.3,,
#566 - Kreuzberg - 2023-04-24,Kreuzberg,#566,2023-04-24,16:31:00,Wolt,Delivered,Delivery,32.1,,
#428 - Prenzlauer Berg - 2023-04-24,Prenzlauer Berg,#428,2023-04-24,17:11:00,Wolt,Delivered,Delivery,13.3,,
#274 - Friedrichshain - 2023-04-24,Friedrichshain,#274,2023-04-24,17:16:00,Wolt,Delivered,Delivery,30.3,,5.0
#771 - Bergmannkiez - 2023-04-24,Bergmannkiez,#771,2023-04-24,17:19:00,Wolt,Delivered,Delivery,17.2,,3.0
#429 - Prenzlauer Berg - 2023-04-24,Prenzlauer Berg,#429,2023-04-24,17:23:00,Wolt,Delivered,Delivery,16.7,,
#275 - Friedrichshain - 2023-04-24,Friedrichshain,#275,2023-04-24,17:33:00,Wolt,Delivered,Delivery,46.6,,
#430 - Prenzlauer Berg - 2023-04-24,Prenzlauer Berg,#430,2023-04-24,17:45:00,Wolt,Delivered,Delivery,9.8,,
#431 - Prenzlauer Berg - 2023-04-24,Prenzlauer Berg,#431,2023-04-24,17:55:00,Wolt,Delivered,Delivery,71.3,,
#466 - Charlottenburg - 2023-04-24,Charlottenburg,#466,2023-04-24,17:55:00,Wolt,Delivered,Delivery,36.8,,
#567 - Kreuzberg - 2023-04-24,Kreuzberg,#567,2023-04-24,17:59:00,Wolt,Delivered,Delivery,9.8,,
#276 - Friedrichshain - 2023-04-24,Friedrichshain,#276,2023-04-24,18:42:00,Wolt,Delivered,Delivery,9.8,,3.0
#432 - Prenzlauer Berg - 2023-04-24,Prenzlauer Berg,#432,2023-04-24,18:50:00,Wolt,Delivered,Delivery,19.6,,
#568 - Kreuzberg - 2023-04-24,Kreuzberg,#568,2023-04-24,18:51:00,Wolt,Delivered,Delivery,15.2,,
#569 - Kreuzberg - 2023-04-24,Kreuzberg,#569,2023-04-24,18:53:00,Wolt,Delivered,Delivery,30.8,,
#479 - Mitte - 2023-04-24,Mitte,#479,2023-04-24,18:55:00,Wolt,Delivered,Delivery,14.7,,
#480 - Mitte - 2023-04-24,Mitte,#480,2023-04-24,18:57:00,Wolt,Delivered,Delivery,19.6,,
#570 - Kreuzberg - 2023-04-24,Kreuzberg,#570,2023-04-24,19:03:00,Wolt,Delivered,Delivery,17.7,,
#467 - Charlottenburg - 2023-04-24,Charlottenburg,#467,2023-04-24,19:10:00,Wolt,Delivered,Delivery,30.8,,
#571 - Kreuzberg - 2023-04-24,Kreuzberg,#571,2023-04-24,19:18:00,Wolt,Delivered,Delivery,27.4,,
#481 - Mitte - 2023-04-24,Mitte,#481,2023-04-24,19:18:00,Wolt,Delivered,Delivery,18.6,,
#468 - Charlottenburg - 2023-04-24,Charlottenburg,#468,2023-04-24,19:25:00,Wolt,Delivered,Delivery,19.6,,4.0
#469 - Charlottenburg - 2023-04-24,Charlottenburg,#469,2023-04-24,19:27:00,Wolt,Delivered,Delivery,23.1,,
#572 - Kreuzberg - 2023-04-24,Kreuzberg,#572,2023-04-24,19:36:00,Wolt,Delivered,Delivery,13.3,,
#573 - Kreuzberg - 2023-04-24,Kreuzberg,#573,2023-04-24,19:37:00,Wolt,Delivered,Delivery,15.2,,
#277 - Friedrichshain - 2023-04-24,Friedrichshain,#277,2023-04-24,19:47:00,Wolt,Delivered,Delivery,11.4,,1.0
#471 - Charlottenburg - 2023-04-24,Charlottenburg,#471,2023-04-24,19:49:00,Wolt,Delivered,Delivery,15.7,,
#470 - Charlottenburg - 2023-04-24,Charlottenburg,#470,2023-04-24,19:49:00,Wolt,Delivered,Delivery,16.2,,5.0
#472 - Charlottenburg - 2023-04-24,Charlottenburg,#472,2023-04-24,19:56:00,Wolt,Delivered,Delivery,16.3,,
#433 - Prenzlauer Berg - 2023-04-24,Prenzlauer Berg,#433,2023-04-24,20:11:00,Wolt,Delivered,Delivery,32.1,,
#772 - Bergmannkiez - 2023-04-24,Bergmannkiez,#772,2023-04-24,20:20:00,Wolt,Delivered,Delivery,26.6,,
#434 - Prenzlauer Berg - 2023-04-24,Prenzlauer Berg,#434,2023-04-24,20:29:00,Wolt,Delivered,Delivery,26.9,,
#773 - Bergmannkiez - 2023-04-24,Bergmannkiez,#773,2023-04-24,20:38:00,Wolt,Delivered,Delivery,14.3,,
#435 - Prenzlauer Berg - 2023-04-24,Prenzlauer Berg,#435,2023-04-24,20:46:00,Wolt,Delivered,Delivery,19.6,,
#436 - Prenzlauer Berg - 2023-04-24,Prenzlauer Berg,#436,2023-04-24,20:47:00,Wolt,Delivered,Delivery,28.3,,
#437 - Prenzlauer Berg - 2023-04-24,Prenzlauer Berg,#437,2023-04-24,21:13:00,Wolt,Delivered,Delivery,27.9,,
#438 - Prenzlauer Berg - 2023-04-24,Prenzlauer Berg,#438,2023-04-24,21:15:00,Wolt,Delivered,Delivery,13.3,,
#574 - Kreuzberg - 2023-04-24,Kreuzberg,#574,2023-04-24,21:42:00,Wolt,Delivered,Delivery,18.6,,
#439 - Prenzlauer Berg - 2023-04-24,Prenzlauer Berg,#439,2023-04-24,21:59:00,Wolt,Delivered,Delivery,15.3,,
#440 - Prenzlauer Berg - 2023-04-24,Prenzlauer Berg,#440,2023-04-24,22:09:00,Wolt,Delivered,Delivery,14.3,,
#441 - Prenzlauer Berg - 2023-04-25,Prenzlauer Berg,#441,2023-04-25,11:00:00,Wolt,Delivered,Delivery,10.7,,5.0
#278 - Friedrichshain - 2023-04-25,Friedrichshain,#278,2023-04-25,11:10:00,Wolt,Delivered,Delivery,24.9,,
#473 - Charlottenburg - 2023-04-25,Charlottenburg,#473,2023-04-25,11:21:00,Wolt,Delivered,Delivery,21.6,,
#482 - Mitte - 2023-04-25,Mitte,#482,2023-04-25,11:28:00,Wolt,Delivered,Delivery,25.4,,5.0
#279 - Friedrichshain - 2023-04-25,Friedrichshain,#279,2023-04-25,11:29:00,Wolt,Delivered,Delivery,13.7,,
#442 - Prenzlauer Berg - 2023-04-25,Prenzlauer Berg,#442,2023-04-25,11:33:00,Wolt,Delivered,Delivery,24.1,,
#443 - Prenzlauer Berg - 2023-04-25,Prenzlauer Berg,#443,2023-04-25,11:36:00,Wolt,Delivered,Delivery,11.7,,
#444 - Prenzlauer Berg - 2023-04-25,Prenzlauer Berg,#444,2023-04-25,12:06:00,Wolt,Delivered,Delivery,21.6,,
#575 - Kreuzberg - 2023-04-25,Kreuzberg,#575,2023-04-25,12:08:00,Wolt,Delivered,Delivery,13.3,,
#445 - Prenzlauer Berg - 2023-04-25,Prenzlauer Berg,#445,2023-04-25,12:39:00,Wolt,Delivered,Delivery,11.7,,
#483 - Mitte - 2023-04-25,Mitte,#483,2023-04-25,12:50:00,Wolt,Delivered,Delivery,9.8,,4.0
#576 - Kreuzberg - 2023-04-25,Kreuzberg,#576,2023-04-25,12:54:00,Wolt,Delivered,Delivery,14.3,,5.0
#577 - Kreuzberg - 2023-04-25,Kreuzberg,#577,2023-04-25,13:34:00,Wolt,Delivered,Delivery,14.6,,
#578 - Kreuzberg - 2023-04-25,Kreuzberg,#578,2023-04-25,13:50:00,Wolt,Delivered,Delivery,13.7,,
#774 - Bergmannkiez - 2023-04-25,Bergmannkiez,#774,2023-04-25,14:12:00,Wolt,Delivered,Delivery,11.4,,
#474 - Charlottenburg - 2023-04-25,Charlottenburg,#474,2023-04-25,14:43:00,Wolt,Delivered,Delivery,13.3,,
#447 - Prenzlauer Berg - 2023-04-25,Prenzlauer Berg,#447,2023-04-25,15:10:00,Wolt,Delivered,Delivery,15.2,,
#446 - Prenzlauer Berg - 2023-04-25,Prenzlauer Berg,#446,2023-04-25,15:10:00,Wolt,Delivered,Delivery,9.8,,
#280 - Friedrichshain - 2023-04-25,Friedrichshain,#280,2023-04-25,15:14:00,Wolt,Delivered,Delivery,11.4,,
#448 - Prenzlauer Berg - 2023-04-25,Prenzlauer Berg,#448,2023-04-25,15:48:00,Wolt,Delivered,Delivery,19.3,,
#579 - Kreuzberg - 2023-04-25,Kreuzberg,#579,2023-04-25,15:55:00,Wolt,Delivered,Delivery,11.7,,
#580 - Kreuzberg - 2023-04-25,Kreuzberg,#580,2023-04-25,16:00:00,Wolt,Delivered,Delivery,17.7,,
#449 - Prenzlauer Berg - 2023-04-25,Prenzlauer Berg,#449,2023-04-25,16:02:00,Wolt,Delivered,Delivery,25.1,,
#450 - Prenzlauer Berg - 2023-04-25,Prenzlauer Berg,#450,2023-04-25,16:04:00,Wolt,Delivered,Delivery,12.8,,
#475 - Charlottenburg - 2023-04-25,Charlottenburg,#475,2023-04-25,16:11:00,Wolt,Delivered,Delivery,43.9,,3.0
#484 - Mitte - 2023-04-25,Mitte,#484,2023-04-25,16:15:00,Wolt,Delivered,Delivery,19.6,,
#476 - Charlottenburg - 2023-04-25,Charlottenburg,#476,2023-04-25,16:30:00,Wolt,Delivered,Delivery,16.3,,
#451 - Prenzlauer Berg - 2023-04-25,Prenzlauer Berg,#451,2023-04-25,16:32:00,Wolt,Delivered,Delivery,11.0,,
#775 - Bergmannkiez - 2023-04-25,Bergmannkiez,#775,2023-04-25,16:50:00,Wolt,Delivered,Delivery,16.7,,
#281 - Friedrichshain - 2023-04-25,Friedrichshain,#281,2023-04-25,17:16:00,Wolt,Delivered,Delivery,21.1,,
#581 - Kreuzberg - 2023-04-25,Kreuzberg,#581,2023-04-25,17:28:00,Wolt,Delivered,Delivery,10.7,,
#282 - Friedrichshain - 2023-04-25,Friedrichshain,#282,2023-04-25,17:36:00,Wolt,Delivered,Delivery,19.3,,
#776 - Bergmannkiez - 2023-04-25,Bergmannkiez,#776,2023-04-25,17:50:00,Wolt,Delivered,Delivery,18.7,,
#477 - Charlottenburg - 2023-04-25,Charlottenburg,#477,2023-04-25,17:55:00,Wolt,Delivered,Delivery,11.7,,
#452 - Prenzlauer Berg - 2023-04-25,Prenzlauer Berg,#452,2023-04-25,17:56:00,Wolt,Delivered,Delivery,21.5,,
#582 - Kreuzberg - 2023-04-25,Kreuzberg,#582,2023-04-25,18:14:00,Wolt,Delivered,Delivery,11.7,,
#283 - Friedrichshain - 2023-04-25,Friedrichshain,#283,2023-04-25,18:42:00,Wolt,Delivered,Delivery,24.4,,
#583 - Kreuzberg - 2023-04-25,Kreuzberg,#583,2023-04-25,18:43:00,Wolt,Delivered,Delivery,33.2,,
#478 - Charlottenburg - 2023-04-25,Charlottenburg,#478,2023-04-25,18:45:00,Wolt,Delivered,Delivery,18.6,,
#486 - Mitte - 2023-04-25,Mitte,#486,2023-04-25,19:01:00,Wolt,Delivered,Delivery,14.8,,
#485 - Mitte - 2023-04-25,Mitte,#485,2023-04-25,19:01:00,Wolt,Delivered,Delivery,9.5,,
#479 - Charlottenburg - 2023-04-25,Charlottenburg,#479,2023-04-25,19:12:00,Wolt,Delivered,Delivery,13.3,,
#480 - Charlottenburg - 2023-04-25,Charlottenburg,#480,2023-04-25,19:18:00,Wolt,Delivered,Delivery,13.7,,
#481 - Charlottenburg - 2023-04-25,Charlottenburg,#481,2023-04-25,19:32:00,Wolt,Delivered,Delivery,19.6,,
#453 - Prenzlauer Berg - 2023-04-25,Prenzlauer Berg,#453,2023-04-25,19:43:00,Wolt,Delivered,Delivery,18.7,,
#584 - Kreuzberg - 2023-04-25,Kreuzberg,#584,2023-04-25,19:43:00,Wolt,Delivered,Delivery,11.1,,
#585 - Kreuzberg - 2023-04-25,Kreuzberg,#585,2023-04-25,19:52:00,Wolt,Delivered,Delivery,13.7,,
#454 - Prenzlauer Berg - 2023-04-25,Prenzlauer Berg,#454,2023-04-25,19:57:00,Wolt,Delivered,Delivery,24.1,,
#586 - Kreuzberg - 2023-04-25,Kreuzberg,#586,2023-04-25,20:07:00,Wolt,Delivered,Delivery,19.3,,
#455 - Prenzlauer Berg - 2023-04-25,Prenzlauer Berg,#455,2023-04-25,20:10:00,Wolt,Delivered,Delivery,9.9,,
#482 - Charlottenburg - 2023-04-25,Charlottenburg,#482,2023-04-25,20:19:00,Wolt,Delivered,Delivery,24.9,,
#483 - Charlottenburg - 2023-04-25,Charlottenburg,#483,2023-04-25,20:23:00,Wolt,Delivered,Delivery,16.8,,
#777 - Bergmannkiez - 2023-04-25,Bergmannkiez,#777,2023-04-25,20:23:00,Wolt,Delivered,Delivery,30.0,,
#587 - Kreuzberg - 2023-04-25,Kreuzberg,#587,2023-04-25,20:36:00,Wolt,Delivered,Delivery,16.6,,
#284 - Friedrichshain - 2023-04-25,Friedrichshain,#284,2023-04-25,20:38:00,Wolt,Delivered,Delivery,36.6,,
#456 - Prenzlauer Berg - 2023-04-25,Prenzlauer Berg,#456,2023-04-25,20:39:00,Wolt,Delivered,Delivery,13.7,,
#484 - Charlottenburg - 2023-04-25,Charlottenburg,#484,2023-04-25,20:39:00,Wolt,Delivered,Delivery,17.5,,4.0
#485 - Charlottenburg - 2023-04-25,Charlottenburg,#485,2023-04-25,20:43:00,Wolt,Delivered,Delivery,15.1,,
#457 - Prenzlauer Berg - 2023-04-25,Prenzlauer Berg,#457,2023-04-25,20:51:00,Wolt,Delivered,Delivery,22.6,,
#486 - Charlottenburg - 2023-04-25,Charlottenburg,#486,2023-04-25,20:51:00,Wolt,Delivered,Delivery,11.7,,
#458 - Prenzlauer Berg - 2023-04-25,Prenzlauer Berg,#458,2023-04-25,21:02:00,Wolt,Delivered,Delivery,15.2,,
#460 - Prenzlauer Berg - 2023-04-25,Prenzlauer Berg,#460,2023-04-25,21:07:00,Wolt,Delivered,Delivery,15.6,,
#588 - Kreuzberg - 2023-04-25,Kreuzberg,#588,2023-04-25,21:27:00,Wolt,Delivered,Delivery,14.3,,
#461 - Prenzlauer Berg - 2023-04-25,Prenzlauer Berg,#461,2023-04-25,21:35:00,Wolt,Delivered,Delivery,20.5,,
#589 - Kreuzberg - 2023-04-25,Kreuzberg,#589,2023-04-25,21:40:00,Wolt,Delivered,Delivery,21.2,,
#462 - Prenzlauer Berg - 2023-04-25,Prenzlauer Berg,#462,2023-04-25,22:28:00,Wolt,Delivered,Delivery,33.9,,
#463 - Prenzlauer Berg - 2023-04-25,Prenzlauer Berg,#463,2023-04-25,22:40:00,Wolt,Delivered,Delivery,15.5,,
#464 - Prenzlauer Berg - 2023-04-25,Prenzlauer Berg,#464,2023-04-25,22:58:00,Wolt,Delivered,Delivery,19.3,,
#465 - Prenzlauer Berg - 2023-04-26,Prenzlauer Berg,#465,2023-04-26,10:10:00,Wolt,Delivered,Delivery,15.2,,
#487 - Charlottenburg - 2023-04-26,Charlottenburg,#487,2023-04-26,11:12:00,Wolt,Delivered,Delivery,15.2,,
#285 - Friedrichshain - 2023-04-26,Friedrichshain,#285,2023-04-26,11:51:00,Wolt,Delivered,Delivery,13.7,,
#590 - Kreuzberg - 2023-04-26,Kreuzberg,#590,2023-04-26,12:23:00,Wolt,Delivered,Delivery,9.8,,
#488 - Charlottenburg - 2023-04-26,Charlottenburg,#488,2023-04-26,12:47:00,Wolt,Delivered,Delivery,13.3,,
#591 - Kreuzberg - 2023-04-26,Kreuzberg,#591,2023-04-26,12:53:00,Wolt,Delivered,Delivery,19.0,,
#487 - Mitte - 2023-04-26,Mitte,#487,2023-04-26,12:56:00,Wolt,Delivered,Delivery,19.6,,
#466 - Prenzlauer Berg - 2023-04-26,Prenzlauer Berg,#466,2023-04-26,12:59:00,Wolt,Delivered,Delivery,17.1,,
#468 - Prenzlauer Berg - 2023-04-26,Prenzlauer Berg,#468,2023-04-26,13:05:00,Wolt,Delivered,Delivery,13.3,,
#467 - Prenzlauer Berg - 2023-04-26,Prenzlauer Berg,#467,2023-04-26,13:05:00,Wolt,Delivered,Delivery,11.4,,
#489 - Charlottenburg - 2023-04-26,Charlottenburg,#489,2023-04-26,13:05:00,Wolt,Delivered,Delivery,19.6,,
#469 - Prenzlauer Berg - 2023-04-26,Prenzlauer Berg,#469,2023-04-26,13:37:00,Wolt,Delivered,Delivery,11.7,,
#470 - Prenzlauer Berg - 2023-04-26,Prenzlauer Berg,#470,2023-04-26,14:03:00,Wolt,Delivered,Delivery,12.1,,
#286 - Friedrichshain - 2023-04-26,Friedrichshain,#286,2023-04-26,14:29:00,Wolt,Delivered,Delivery,13.7,,
#471 - Prenzlauer Berg - 2023-04-26,Prenzlauer Berg,#471,2023-04-26,14:30:00,Wolt,Delivered,Delivery,23.5,,
#592 - Kreuzberg - 2023-04-26,Kreuzberg,#592,2023-04-26,14:36:00,Wolt,Delivered,Delivery,13.3,,
#490 - Charlottenburg - 2023-04-26,Charlottenburg,#490,2023-04-26,15:15:00,Wolt,Delivered,Delivery,40.2,,
#472 - Prenzlauer Berg - 2023-04-26,Prenzlauer Berg,#472,2023-04-26,15:17:00,Wolt,Delivered,Delivery,12.0,,3.0
#287 - Friedrichshain - 2023-04-26,Friedrichshain,#287,2023-04-26,15:20:00,Wolt,Delivered,Delivery,17.7,,
#473 - Prenzlauer Berg - 2023-04-26,Prenzlauer Berg,#473,2023-04-26,15:28:00,Wolt,Delivered,Delivery,19.6,,
#288 - Friedrichshain - 2023-04-26,Friedrichshain,#288,2023-04-26,15:28:00,Wolt,Delivered,Delivery,11.4,,
#594 - Kreuzberg - 2023-04-26,Kreuzberg,#594,2023-04-26,15:30:00,Wolt,Delivered,Delivery,11.7,,
#474 - Prenzlauer Berg - 2023-04-26,Prenzlauer Berg,#474,2023-04-26,15:57:00,Wolt,Delivered,Delivery,21.6,,
#595 - Kreuzberg - 2023-04-26,Kreuzberg,#595,2023-04-26,16:11:00,Wolt,Delivered,Delivery,19.3,,
#596 - Kreuzberg - 2023-04-26,Kreuzberg,#596,2023-04-26,16:34:00,Wolt,Delivered,Delivery,14.4,,
#475 - Prenzlauer Berg - 2023-04-26,Prenzlauer Berg,#475,2023-04-26,16:35:00,Wolt,Delivered,Delivery,21.2,,
#289 - Friedrichshain - 2023-04-26,Friedrichshain,#289,2023-04-26,17:27:00,Wolt,Delivered,Delivery,11.4,,
#491 - Charlottenburg - 2023-04-26,Charlottenburg,#491,2023-04-26,17:31:00,Wolt,Delivered,Delivery,16.2,,
#778 - Bergmannkiez - 2023-04-26,Bergmannkiez,#778,2023-04-26,17:42:00,Wolt,Delivered,Delivery,17.4,,
#476 - Prenzlauer Berg - 2023-04-26,Prenzlauer Berg,#476,2023-04-26,17:49:00,Wolt,Delivered,Delivery,15.6,,
#492 - Charlottenburg - 2023-04-26,Charlottenburg,#492,2023-04-26,17:52:00,Wolt,Delivered,Delivery,29.1,,
#779 - Bergmannkiez - 2023-04-26,Bergmannkiez,#779,2023-04-26,18:23:00,Wolt,Delivered,Delivery,27.4,,
#488 - Mitte - 2023-04-26,Mitte,#488,2023-04-26,18:28:00,Wolt,Delivered,Delivery,9.8,,
#290 - Friedrichshain - 2023-04-26,Friedrichshain,#290,2023-04-26,18:30:00,Wolt,Delivered,Delivery,11.3,,
#489 - Mitte - 2023-04-26,Mitte,#489,2023-04-26,18:30:00,Wolt,Delivered,Delivery,14.0,,3.0
#493 - Charlottenburg - 2023-04-26,Charlottenburg,#493,2023-04-26,18:47:00,Wolt,Delivered,Delivery,37.2,,5.0
#597 - Kreuzberg - 2023-04-26,Kreuzberg,#597,2023-04-26,19:05:00,Wolt,Delivered,Delivery,14.2,,
#477 - Prenzlauer Berg - 2023-04-26,Prenzlauer Berg,#477,2023-04-26,19:08:00,Wolt,Delivered,Delivery,48.5,,
